,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,url,eventtype,country
856,us7000m3pd,2024-03-01 01:42:24.608,"Off the coast of Aisen, Chile",-45.1078,-81.623,10.0,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3pd,earthquake,NZL
857,us6000mfzx,2024-03-01 05:37:36.603,"50 km WNW of Ovalle, Chile",-30.3815,-71.6559,38.051,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mfzx,earthquake,NZL
858,us6000mg97,2024-03-02 04:28:53.750,"108 km SE of San Agustín de Valle Fértil, Argentina",-31.4518,-66.8363,130.957,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg97,earthquake,NZL
859,us7000m3wq,2024-03-02 05:55:04.253,western Indian-Antarctic Ridge,-49.7271,125.7341,10.0,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3wq,earthquake,NZL
860,us6000mg9x,2024-03-02 07:52:43.151,"50 km NW of Ovalle, Chile",-30.3449,-71.6322,35.918,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg9x,earthquake,NZL
861,us6000mgav,2024-03-02 11:31:20.657,"7 km ESE of Maketu, New Zealand",-37.8014,176.5193,173.403,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgav,earthquake,NZL
862,us6000mgcd,2024-03-02 18:00:54.148,"50 km NNW of Te Anau, New Zealand",-44.9922,167.5036,103.156,4.2,272,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgcd,earthquake,NZL
863,us7000m3x8,2024-03-02 19:39:12.911,Kermadec Islands region,-30.317,-176.312,10.0,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3x8,earthquake,NZL
864,us6000mgcp,2024-03-02 20:11:04.765,"81 km NNE of Maketu, New Zealand",-37.11,176.8555,382.672,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgcp,earthquake,NZL
865,us7000m3xc,2024-03-02 22:54:05.593,south of the Kermadec Islands,-32.4514,-177.7306,10.0,4.9,369,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3xc,earthquake,NZL
866,us6000mgdc,2024-03-02 23:14:46.152,south of the Kermadec Islands,-32.299,-178.1275,10.0,5.2,416,green,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgdc,earthquake,NZL
867,us7000m3xm,2024-03-03 01:31:24.080,"Kermadec Islands, New Zealand",-30.5092,-178.518,87.334,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3xm,earthquake,NZL
868,us6000mgdt,2024-03-03 02:01:06.220,south of the Kermadec Islands,-32.4116,-178.0679,10.0,5.0,385,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgdt,earthquake,NZL
869,us7000m3xq,2024-03-03 02:13:07.253,south of the Kermadec Islands,-32.2464,-178.0663,10.0,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3xq,earthquake,NZL
870,us7000m3yr,2024-03-03 04:32:18.331,western Indian-Antarctic Ridge,-48.8536,123.745,10.0,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3yr,earthquake,NZL
871,us7000m3xw,2024-03-03 05:41:19.117,western Indian-Antarctic Ridge,-48.8676,123.6893,10.0,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3xw,earthquake,NZL
872,us6000mgew,2024-03-03 06:05:31.932,"37 km S of Coquimbo, Chile",-30.2854,-71.3857,44.09,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgew,earthquake,NZL
873,us7000m3yb,2024-03-03 15:47:25.341,south of the Kermadec Islands,-32.5345,-177.9362,10.0,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3yb,earthquake,NZL
874,us7000m3yg,2024-03-03 15:49:41.678,south of the Kermadec Islands,-32.3214,-178.0585,10.0,4.9,369,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3yg,earthquake,NZL
875,us6000mgha,2024-03-03 15:56:32.656,Easter Island region,-29.5411,-112.0415,10.0,5.0,385,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgha,earthquake,NZL
876,us7000m3yh,2024-03-03 21:47:04.418,"78 km ESE of Hicks Bay, New Zealand",-37.9147,179.0965,15.294,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3yh,earthquake,NZL
877,us7000m3yk,2024-03-03 23:30:20.319,"290 km ENE of Waitangi, New Zealand",-43.1925,-173.1169,11.402,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3yk,earthquake,NZL
878,us6000mgmd,2024-03-04 09:13:06.703,"42 km W of Coquimbo, Chile",-30.0001,-71.7744,28.124,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgmd,earthquake,NZL
879,us7000m463,2024-03-04 12:38:51.250,Kermadec Islands region,-31.0252,-177.2309,10.0,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m463,earthquake,NZL
880,us7000m467,2024-03-04 15:58:04.587,south of the Kermadec Islands,-32.3116,-178.1148,10.0,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m467,earthquake,NZL
881,us7000m47n,2024-03-05 17:32:05.666,"Kermadec Islands, New Zealand",-30.2763,-177.5548,35.0,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m47n,earthquake,NZL
882,us6000mimy,2024-03-07 08:56:38.050,"Kermadec Islands, New Zealand",-29.891,-177.7514,35.0,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mimy,earthquake,NZL
883,us7000m405,2024-03-07 17:56:07.213,southeast of Easter Island,-35.3429,-104.3107,10.0,4.8,354,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m405,earthquake,NZL
884,us6000min6,2024-03-07 20:31:52.313,Prince Edward Islands region,-44.8566,36.7011,10.0,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000min6,earthquake,NZL
885,us7000m40r,2024-03-07 22:25:44.025,"70 km W of Illapel, Chile",-31.7366,-71.907,35.0,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m40r,earthquake,NZL
886,us7000m42y,2024-03-08 07:40:46.074,"74 km N of La Serena, Chile",-29.2346,-71.2831,49.371,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m42y,earthquake,NZL
887,us7000m44b,2024-03-08 09:53:12.877,"14 km SSW of Woodford, Australia",-33.8587,150.4455,8.958,3.5,308,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m44b,earthquake,NZL
888,us7000m48k,2024-03-08 18:12:48.590,"14 km WNW of Rancagua, Chile",-34.1298,-70.8907,83.353,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m48k,earthquake,NZL
889,us6000mj0y,2024-03-09 10:27:17.930,"Kermadec Islands, New Zealand",-30.6758,-177.8463,44.375,4.9,369,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mj0y,earthquake,NZL
890,us7000m4ft,2024-03-09 19:23:12.418,"128 km W of Valparaíso, Chile",-33.2365,-72.9866,13.662,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4ft,earthquake,NZL
891,us7000m4kd,2024-03-10 18:04:38.173,"147 km NW of Coquimbo, Chile",-29.2196,-72.6101,10.0,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4kd,earthquake,NZL
892,us7000m4kt,2024-03-10 20:12:41.372,"33 km WNW of Illapel, Chile",-31.5035,-71.4902,49.356,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4kt,earthquake,NZL
893,us7000m4kv,2024-03-10 20:33:55.388,west of Macquarie Island,-52.2729,139.9642,10.0,5.0,385,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4kv,earthquake,NZL
894,us7000m4sw,2024-03-12 03:42:32.451,"89 km WSW of San Antonio, Chile",-33.8321,-72.5312,14.154,5.1,401,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4sw,earthquake,NZL
895,us6000mjm9,2024-03-12 14:47:29.385,Mid-Indian Ridge,-33.7079,77.4768,10.0,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjm9,earthquake,NZL
896,us6000mjme,2024-03-12 23:24:02.266,Kermadec Islands region,-29.5296,-176.946,34.57,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjme,earthquake,NZL
897,us6000mjsh,2024-03-13 02:38:23.568,south of the Kermadec Islands,-34.2846,178.4657,236.289,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjsh,earthquake,NZL
898,us6000mipe,2024-03-13 20:06:34.414,western Indian-Antarctic Ridge,-49.6592,125.8833,10.0,5.5,465,green,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mipe,earthquake,NZL
899,us6000mjtb,2024-03-13 23:46:21.266,southeast Indian Ridge,-48.5615,105.3591,10.0,5.0,385,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjtb,earthquake,NZL
900,us6000mirw,2024-03-14 04:02:36.389,"3 km ENE of Southshore, New Zealand",-43.5427,172.7855,17.035,3.0,146,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mirw,earthquake,NZL
901,us6000mj2b,2024-03-15 15:03:09.990,West Chile Rise,-42.6601,-82.6102,10.0,4.8,354,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mj2b,earthquake,NZL
902,us6000mj7f,2024-03-16 01:58:55.359,"34 km WNW of Crofton Downs, New Zealand",-41.0911,174.4094,59.082,4.2,276,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mj7f,earthquake,NZL
903,us6000mk80,2024-03-16 15:38:55.908,Kermadec Islands region,-30.021,-176.3739,10.0,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mk80,earthquake,NZL
904,us6000mka6,2024-03-17 04:48:27.354,"Kermadec Islands, New Zealand",-30.3609,-178.1788,68.131,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mka6,earthquake,NZL
905,us6000mkab,2024-03-17 09:41:37.675,western Indian-Antarctic Ridge,-49.6708,125.698,10.0,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkab,earthquake,NZL
906,us6000mkhc,2024-03-18 04:35:26.304,"Kermadec Islands, New Zealand",-29.988,-177.4598,35.0,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkhc,earthquake,NZL
907,us6000mjjw,2024-03-18 08:15:00.976,West Chile Rise,-40.8024,-89.8627,10.0,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjjw,earthquake,NZL
908,us6000mkjf,2024-03-19 17:53:22.521,south of the Kermadec Islands,-32.4143,-178.301,10.0,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkjf,earthquake,NZL
909,us6000mjyq,2024-03-20 11:07:28.626,"57 km NNE of Illapel, Chile",-31.2012,-70.8429,99.927,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjyq,earthquake,NZL
910,us6000mkc9,2024-03-21 21:16:59.732,"41 km WSW of Coquimbo, Chile",-30.0511,-71.7545,44.188,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkc9,earthquake,NZL
911,us6000mkgr,2024-03-22 10:33:04.144,south of the Kermadec Islands,-33.5297,-178.7011,29.006,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkgr,earthquake,NZL
912,us6000mkgs,2024-03-22 10:36:33.327,"88 km NW of Arthurs Point, New Zealand",-44.3577,167.9717,5.622,4.8,359,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkgs,earthquake,NZL
913,us6000mkgv,2024-03-22 11:11:18.462,"Kermadec Islands, New Zealand",-29.7419,-177.7084,48.742,4.8,354,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkgv,earthquake,NZL
914,us6000mkha,2024-03-22 13:39:21.309,"88 km W of San Antonio, Chile",-33.7307,-72.5527,10.0,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkha,earthquake,NZL
915,us7000m89x,2024-03-22 23:26:23.192,south of Africa,-52.5563,26.5044,10.0,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m89x,earthquake,NZL
916,us7000m8js,2024-03-24 05:58:24.719,South Atlantic Ocean,-38.8791,-33.6022,10.0,4.8,354,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8js,earthquake,NZL
917,us7000m81k,2024-03-26 07:59:13.527,"140 km SW of San Rafael, Argentina",-35.3583,-69.5742,185.598,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m81k,earthquake,NZL
918,us7000m9ds,2024-03-26 19:15:48.735,Mid-Indian Ridge,-40.1344,78.9086,10.0,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m9ds,earthquake,NZL
919,us7000m891,2024-03-27 10:54:50.288,"107 km E of Caucete, Argentina",-31.6929,-67.1467,128.732,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m891,earthquake,NZL
920,us7000ma7r,2024-03-31 01:30:28.194,southeast of Easter Island,-36.2068,-100.0227,10.0,5.1,400,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ma7r,earthquake,NZL
921,us7000m93a,2024-03-31 17:17:52.021,"52 km SSW of Ovalle, Chile",-31.0444,-71.4045,62.09,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m93a,earthquake,NZL
922,us7000m93j,2024-03-31 17:38:29.627,south of the Kermadec Islands,-33.2877,-178.3198,10.0,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m93j,earthquake,NZL
923,us7000m42n,2024-03-08 05:50:34.667,"11 km NNW of Ashkāsham, Afghanistan",36.7883,71.5034,260.647,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m42n,earthquake,PAK
924,us7000m4ql,2024-03-11 19:31:02.139,"33 km S of Jurm, Afghanistan",36.5653,70.8546,216.362,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4ql,earthquake,PAK
925,us6000milk,2024-03-13 15:24:11.785,"46 km SE of Farkhār, Afghanistan",36.2706,70.21,133.299,4.9,371,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000milk,earthquake,PAK
926,us6000mimm,2024-03-13 16:42:09.718,"44 km SSE of Jurm, Afghanistan",36.4936,71.0078,160.79,4.3,285,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mimm,earthquake,PAK
927,us6000mjg2,2024-03-17 14:29:24.711,"14 km WNW of Ashkāsham, Afghanistan",36.7248,71.3751,192.93,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjg2,earthquake,PAK
928,us6000mjpj,2024-03-19 00:35:19.253,"64 km WNW of Nushki, Pakistan",29.7078,65.3794,10.0,5.5,472,green,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjpj,earthquake,PAK
929,us6000mjux,2024-03-19 21:27:01.034,"68 km WNW of Nushki, Pakistan",29.7493,65.3531,6.0,5.3,438,green,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjux,earthquake,PAK
930,us6000mjwc,2024-03-20 04:19:28.902,"27 km WSW of Nushki, Pakistan",29.4337,65.779,116.57,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjwc,earthquake,PAK
931,us6000mksq,2024-03-23 19:54:38.210,"38 km NE of Nahrīn, Afghanistan",36.3476,69.3775,159.206,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mksq,earthquake,PAK
932,us6000mkyg,2024-03-24 10:36:04.716,"25 km ESE of Jurm, Afghanistan",36.7444,71.0729,93.166,3.8,222,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkyg,earthquake,PAK
933,us6000ml0p,2024-03-25 03:27:32.150,"55 km NW of Taunsa, Pakistan",31.0337,70.2095,10.0,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ml0p,earthquake,PAK
934,us6000ml18,2024-03-25 03:28:39.078,"62 km NNW of Taunsa, Pakistan",31.177,70.2935,10.0,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ml18,earthquake,PAK
935,us7000m81m,2024-03-26 08:02:55.572,"30 km SSE of Jurm, Afghanistan",36.6253,71.0117,215.241,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m81m,earthquake,PAK
936,us7000m8a2,2024-03-27 11:39:22.833,"20 km SE of Khulm, Afghanistan",36.5861,67.8747,35.463,4.3,285,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8a2,earthquake,PAK
937,us7000m8ib,2024-03-28 10:55:10.269,"57 km SSW of Ashkāsham, Afghanistan",36.2506,71.1753,106.239,5.1,401,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8ib,earthquake,PAK
938,us7000m8nq,2024-03-28 23:41:54.862,"74 km NNE of Pārūn, Afghanistan",36.0779,71.114,91.327,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8nq,earthquake,PAK
939,us7000m8zj,2024-03-30 20:27:34.499,"57 km W of Nushki, Pakistan",29.6028,65.4323,10.0,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8zj,earthquake,PAK
940,us7000m92k,2024-03-31 13:25:33.362,"8 km WNW of Ashkāsham, Afghanistan",36.7224,71.4464,176.672,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m92k,earthquake,PAK
941,us6000mg0x,2024-03-01 07:12:27.062,"14 km SE of La Capilla, Peru",-16.8578,-71.0904,130.41,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg0x,earthquake,PER
942,us6000mgnf,2024-03-04 14:59:27.937,"3 km SSW of Ricardo Palma, Peru",-11.9511,-76.6667,85.098,4.4,302,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgnf,earthquake,PER
943,us6000mgrm,2024-03-04 22:01:31.285,"21 km NE of Camiña, Chile",-19.1681,-69.2924,103.602,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgrm,earthquake,PER
944,us7000m3wf,2024-03-07 16:32:01.299,"10 km SSE of Chincha Alta, Peru",-13.4982,-76.1031,40.304,4.9,372,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3wf,earthquake,PER
945,us7000m42x,2024-03-08 06:54:55.624,"35 km NNW of Upahuacho, Peru",-14.6209,-73.5635,82.511,4.8,354,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m42x,earthquake,PER
946,us7000m4dk,2024-03-09 10:04:47.215,"5 km NE of Quiñota, Peru",-14.2736,-72.1086,110.073,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4dk,earthquake,PER
947,us7000m4fd,2024-03-09 16:43:11.429,"40 km ENE of La Tirana, Chile",-20.1781,-69.3113,110.074,4.3,285,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4fd,earthquake,PER
948,us7000m4ml,2024-03-11 06:29:17.177,"12 km ESE of Chincha Alta, Peru",-13.464,-76.0297,52.704,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4ml,earthquake,PER
949,us7000m4my,2024-03-11 09:30:13.695,"39 km SE of Tacna, Peru",-18.2245,-69.952,136.058,3.8,222,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4my,earthquake,PER
950,us6000miht,2024-03-12 21:19:51.981,"79 km S of Atiquipa, Peru",-16.5147,-74.3384,10.0,4.3,285,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miht,earthquake,PER
951,us6000mihq,2024-03-12 22:04:52.331,"28 km NE of Salcabamba, Peru",-11.9946,-74.6205,9.982,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mihq,earthquake,PER
952,us6000mjmk,2024-03-12 22:27:10.355,"22 km NNW of Paucarbamba, Peru",-12.3676,-74.6147,10.0,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjmk,earthquake,PER
953,us6000miic,2024-03-13 02:50:35.345,"15 km N of Oyolo, Peru",-15.0414,-73.1932,78.748,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miic,earthquake,PER
954,us6000mjsn,2024-03-13 08:26:38.917,"54 km WNW of Manta, Ecuador",-0.6921,-81.1198,10.0,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjsn,earthquake,PER
955,us6000mjsq,2024-03-13 09:23:35.007,"118 km E of Gualaquiza, Ecuador",-3.5036,-77.5175,10.582,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjsq,earthquake,PER
956,us6000mijr,2024-03-13 09:30:05.011,"83 km N of Camiña, Chile",-18.5737,-69.2814,110.208,5.3,434,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mijr,earthquake,PER
957,us6000miq9,2024-03-13 22:10:23.091,"104 km WNW of Puerto, Chile",-19.72,-71.0084,19.859,4.8,355,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miq9,earthquake,PER
958,us6000miqd,2024-03-13 22:10:33.047,"128 km WNW of Puerto, Chile",-19.7102,-71.2575,12.529,5.0,385,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miqd,earthquake,PER
959,us6000miqc,2024-03-13 22:14:58.868,"106 km WNW of Puerto, Chile",-19.7616,-71.0452,23.536,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miqc,earthquake,PER
960,us6000miqf,2024-03-13 22:38:03.303,"105 km WNW of Puerto, Chile",-19.7551,-71.0371,21.908,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miqf,earthquake,PER
961,us6000miqg,2024-03-13 22:50:12.624,"109 km WNW of Puerto, Chile",-19.7291,-71.0624,25.326,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miqg,earthquake,PER
962,us6000miqh,2024-03-13 23:05:04.208,"109 km WNW of Puerto, Chile",-19.7072,-71.0479,8.933,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miqh,earthquake,PER
963,us6000mjeb,2024-03-17 05:56:41.034,"75 km N of Segunda Jerusalén - Azunguillo, Peru",-5.3197,-77.1613,9.925,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjeb,earthquake,PER
964,us6000mjg7,2024-03-17 15:28:16.284,"83 km SW of Atiquipa, Peru",-16.22,-75.0085,33.984,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjg7,earthquake,PER
965,us6000mjje,2024-03-18 06:45:53.934,"57 km W of Paramonga, Peru",-10.6081,-78.3559,44.935,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjje,earthquake,PER
966,us6000mkhw,2024-03-18 23:40:53.426,"50 km NNW of Lagunas, Peru",-4.7954,-75.829,120.219,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkhw,earthquake,PER
967,us6000mkux,2024-03-23 22:35:15.917,"11 km ENE of Motupe, Peru",-6.095,-79.6239,69.554,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkux,earthquake,PER
968,us6000mkzs,2024-03-24 19:50:11.404,"33 km SSE of Cuya, Chile",-19.4557,-70.1068,78.904,5.1,405,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkzs,earthquake,PER
969,us7000m7yj,2024-03-25 18:47:47.184,"12 km E of Bellavista, Peru",-5.6591,-78.5615,78.387,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m7yj,earthquake,PER
970,us7000m9mm,2024-03-27 04:56:55.075,"9 km W of Pampachiri, Peru",-14.191,-73.6325,84.843,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m9mm,earthquake,PER
971,us7000m8a4,2024-03-27 11:29:29.592,"65 km E of Contamana, Peru",-7.2461,-74.4318,146.71,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8a4,earthquake,PER
972,us7000m8au,2024-03-27 14:16:14.024,"20 km N of Marechal Thaumaturgo, Brazil",-8.7518,-72.7843,11.74,5.0,385,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8au,earthquake,PER
973,us7000m8gh,2024-03-28 04:05:14.851,"53 km NNE of Pucallpa, Peru",-7.9105,-74.4412,146.63,5.1,402,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8gh,earthquake,PER
